TEAM_ID,GAME_ID,GAME_DATE,SEASON,WL,AVG_FGM,AVG_FGA,AVG_FG_PCT,AVG_FG3M,AVG_FG3A,AVG_FG3_PCT,AVG_FTM,AVG_FTA,AVG_FT_PCT,AVG_OREB,AVG_DREB,AVG_REB,AVG_AST,AVG_STL,AVG_BLK,AVG_TOV,AVG_PTS,AVG_PLUS_MINUS,AVG_FTA_RATE,AVG_EFG_PCT,AVG_OREB_PCT,AVG_TOV_RATE
1610612737,49600005,1997-04-25,1996-97,W,31.0,68.0,0.456,4.0,15.0,0.267,23.0,24.0,0.958,10.0,31.0,41.0,12.0,1.0,1.0,11.0,89.0,14.0,0.353,0.485,0.312,0.123
1610612737,49600015,1997-04-27,1996-97,L,31.0,69.0,0.45,5.0,19.0,0.264,17.5,19.5,0.879,10.5,27.0,37.5,15.0,4.0,2.5,14.5,84.5,0.5,0.284,0.486,0.309,0.156
1610612737,49600020,1997-04-29,1996-97,L,31.667,68.0,0.466,5.0,20.333,0.248,18.333,21.333,0.853,10.0,28.667,38.667,15.667,4.333,3.667,16.0,86.667,-2.333,0.315,0.503,0.317,0.17
1610612737,49600030,1997-05-02,1996-97,W,32.0,69.75,0.46,5.75,21.75,0.263,18.75,22.25,0.84,10.5,31.0,41.5,16.5,4.25,3.25,16.0,88.5,1.25,0.32,0.5,0.313,0.167
1610612737,49600038,1997-05-04,1996-97,W,31.4,69.2,0.454,5.8,22.0,0.263,19.0,23.4,0.814,10.2,31.6,41.8,16.6,4.4,4.6,15.2,87.6,2.0,0.339,0.496,0.306,0.16
1610612737,49600043,1997-05-06,1996-97,L,31.667,70.5,0.45,6.167,22.333,0.274,19.667,24.167,0.816,10.833,31.167,42.0,16.333,4.333,4.5,15.167,89.167,1.167,0.344,0.494,0.311,0.157
1610612737,49600047,1997-05-08,1996-97,W,32.429,70.571,0.46,6.571,21.286,0.321,19.714,25.571,0.783,10.286,31.571,41.857,15.857,4.429,4.429,15.0,91.143,2.143,0.363,0.507,0.294,0.155
1610612737,49600051,1997-05-10,1996-97,L,31.375,70.0,0.448,6.5,21.375,0.315,20.5,26.5,0.784,10.75,30.375,41.125,15.5,4.125,4.5,15.5,89.75,-0.625,0.38,0.494,0.299,0.159
1610612737,49600053,1997-05-11,1996-97,L,30.667,71.222,0.433,6.667,21.556,0.319,20.667,26.778,0.781,11.889,29.222,41.111,15.0,4.444,4.556,15.556,88.667,-1.556,0.378,0.479,0.313,0.158
1610612737,49600058,1997-05-13,1996-97,L,30.9,70.8,0.439,6.9,21.9,0.323,20.3,26.1,0.788,11.0,29.0,40.0,15.4,4.5,4.3,15.7,89.0,-2.9,0.37,0.487,0.292,0.16
1610612737,49700001,1998-04-23,1997-98,L,35.0,77.0,0.455,8.0,22.0,0.364,9.0,21.0,0.429,11.0,27.0,38.0,19.0,11.0,7.0,12.0,87.0,-10.0,0.273,0.506,0.324,0.122
1610612737,49700011,1998-04-25,1997-98,L,34.0,78.0,0.436,7.0,20.5,0.34,11.0,19.5,0.576,12.5,27.5,40.0,19.5,7.5,5.0,11.5,86.0,-8.5,0.25,0.481,0.325,0.117
1610612737,49700020,1998-04-28,1997-98,W,33.667,74.0,0.458,7.0,17.667,0.421,15.0,23.0,0.639,11.667,28.667,40.333,19.333,8.333,5.0,12.0,89.333,5.0,0.319,0.505,0.315,0.125
1610612737,49700031,1998-05-01,1997-98,L,32.75,73.0,0.45,6.75,18.0,0.395,15.25,22.25,0.68,11.0,29.0,40.0,17.0,7.75,4.75,12.25,87.5,1.5,0.31,0.497,0.29,0.129
1610612737,49800004,1999-05-08,1998-99,W,36.0,77.0,0.468,6.0,14.0,0.429,12.0,15.0,0.8,8.0,28.0,36.0,18.0,13.0,8.0,10.0,90.0,20.0,0.195,0.506,0.216,0.107
1610612737,49800010,1999-05-10,1998-99,W,36.5,78.0,0.468,5.0,13.0,0.381,11.5,14.0,0.823,10.0,28.5,38.5,16.5,11.5,6.0,11.0,89.5,20.0,0.18,0.5,0.274,0.115
1610612737,49800017,1999-05-12,1998-99,L,32.333,73.333,0.437,5.0,14.333,0.352,11.0,15.0,0.745,9.333,26.0,35.333,16.0,9.0,6.333,12.0,80.667,8.0,0.209,0.471,0.269,0.132
1610612737,49800026,1999-05-14,1998-99,L,31.25,71.5,0.434,6.0,15.5,0.382,12.5,17.0,0.743,9.75,25.0,34.75,15.75,7.75,5.25,14.0,81.0,0.75,0.244,0.476,0.276,0.151
1610612737,49800035,1999-05-16,1998-99,W,31.2,70.2,0.442,5.6,14.8,0.373,14.2,19.4,0.739,10.0,26.2,36.2,16.2,7.4,4.6,13.8,82.2,3.0,0.284,0.483,0.297,0.149
1610612737,49800043,1999-05-18,1998-99,L,30.5,70.833,0.43,6.167,16.0,0.379,16.667,22.333,0.747,9.833,25.667,35.5,15.667,7.667,4.5,13.0,83.833,1.167,0.32,0.473,0.284,0.139
1610612737,49800047,1999-05-20,1998-99,L,29.571,72.286,0.41,5.571,16.429,0.34,17.143,23.286,0.739,11.0,26.429,37.429,14.429,8.143,4.0,13.571,81.857,0.0,0.325,0.45,0.292,0.141
1610612737,49800053,1999-05-23,1998-99,L,29.25,74.125,0.398,5.125,15.75,0.32,17.75,23.375,0.761,12.125,26.875,39.0,13.875,7.625,4.25,13.125,81.375,-1.5,0.319,0.434,0.304,0.135
1610612737,49800056,1999-05-24,1998-99,L,28.556,74.556,0.386,4.778,15.333,0.303,17.778,23.111,0.772,12.0,26.889,38.889,13.889,8.111,4.0,13.333,79.667,-2.778,0.314,0.42,0.296,0.137
1610612737,40700101,2008-04-20,2007-08,L,29.0,76.0,0.382,3.0,14.0,0.214,20.0,28.0,0.714,16.0,25.0,41.0,16.0,4.0,8.0,15.0,81.0,-23.0,0.368,0.401,0.372,0.145
1610612737,40700102,2008-04-23,2007-08,L,26.0,68.0,0.382,1.5,9.5,0.107,25.5,34.0,0.744,10.5,27.5,38.0,13.0,4.0,6.5,18.5,79.0,-21.0,0.518,0.392,0.254,0.183
1610612737,40700103,2008-04-26,2007-08,W,29.333,70.667,0.413,4.333,12.333,0.257,23.667,31.667,0.743,11.0,28.667,39.667,18.0,4.667,5.667,16.333,86.667,-11.0,0.463,0.441,0.274,0.162
1610612737,40700104,2008-04-28,2007-08,W,30.0,69.75,0.429,4.25,13.75,0.248,25.0,32.0,0.777,10.25,28.75,39.0,17.5,4.5,6.25,16.75,89.25,-7.0,0.471,0.458,0.275,0.167
1610612737,40700105,2008-04-30,2007-08,L,29.6,69.6,0.425,4.2,13.6,0.26,25.0,31.4,0.794,9.8,27.0,36.8,17.2,4.8,5.6,16.2,88.4,-10.6,0.461,0.453,0.267,0.163
1610612737,40700106,2008-05-02,2007-08,W,30.167,69.5,0.434,3.667,12.5,0.241,26.833,34.0,0.79,10.333,26.667,37.0,18.5,4.667,5.833,15.667,90.833,-8.333,0.497,0.458,0.286,0.157
1610612737,40700107,2008-05-04,2007-08,L,29.286,71.286,0.413,4.0,12.429,0.278,24.571,31.429,0.775,11.571,26.714,38.286,17.429,4.286,5.714,15.857,87.143,-12.0,0.454,0.44,0.298,0.157
1610612737,40800131,2009-04-19,2008-09,W,36.0,78.0,0.462,4.0,14.0,0.286,14.0,20.0,0.7,14.0,36.0,50.0,23.0,10.0,4.0,18.0,90.0,26.0,0.256,0.487,0.318,0.172
1610612737,40800132,2009-04-22,2008-09,L,35.0,77.5,0.452,5.0,17.0,0.293,16.5,25.0,0.666,13.5,28.0,41.5,20.5,7.5,4.0,14.5,91.5,5.5,0.323,0.484,0.298,0.14
1610612737,40800133,2009-04-25,2008-09,L,33.0,78.0,0.424,5.0,16.333,0.306,16.0,23.0,0.707,12.333,27.0,39.333,18.0,6.0,4.333,13.0,87.0,-6.0,0.296,0.456,0.276,0.128
1610612737,40800134,2009-04-27,2008-09,W,31.75,75.0,0.424,5.0,15.75,0.319,17.0,23.75,0.723,12.0,27.5,39.5,17.25,6.25,4.25,13.5,85.5,-2.0,0.32,0.457,0.281,0.136
1610612737,40800135,2009-04-29,2008-09,W,32.2,74.0,0.436,5.0,16.4,0.308,20.2,27.2,0.739,12.0,27.0,39.0,18.4,6.0,3.8,12.0,89.6,1.4,0.373,0.47,0.294,0.122
1610612737,40800136,2009-05-01,2008-09,L,31.333,73.833,0.425,5.333,17.167,0.312,18.667,25.667,0.718,12.0,26.5,38.5,16.667,6.167,4.0,12.667,86.667,-3.167,0.352,0.461,0.287,0.129
1610612737,40800137,2009-05-03,2008-09,W,31.0,73.429,0.423,6.143,18.0,0.336,19.143,25.571,0.741,11.0,26.286,37.286,16.857,6.857,3.571,12.143,87.286,-0.857,0.352,0.465,0.268,0.125
1610612737,40800201,2009-05-05,2008-09,L,30.625,72.25,0.425,6.25,18.0,0.342,17.875,24.625,0.711,10.375,26.375,36.75,17.125,6.625,3.375,12.75,85.375,-4.125,0.343,0.468,0.258,0.133
1610612737,40800202,2009-05-07,2008-09,L,30.444,73.444,0.416,6.444,18.0,0.354,18.0,24.556,0.72,11.222,25.222,36.444,17.111,6.889,3.444,12.889,85.333,-5.889,0.337,0.46,0.268,0.133
1610612737,40800203,2009-05-09,2008-09,L,30.8,73.7,0.419,6.5,18.0,0.357,16.9,23.2,0.712,10.9,24.2,35.1,17.3,6.9,3.5,12.5,85.0,-6.8,0.318,0.464,0.261,0.13
1610612737,40800204,2009-05-11,2008-09,L,30.091,73.636,0.41,6.091,17.545,0.339,17.727,23.818,0.726,10.727,24.182,34.909,16.909,6.909,3.364,12.091,84.0,-7.091,0.327,0.451,0.257,0.125
1610612737,40900121,2010-04-17,2009-10,W,41.0,76.0,0.539,6.0,11.0,0.545,14.0,19.0,0.737,11.0,29.0,40.0,18.0,8.0,11.0,13.0,102.0,10.0,0.25,0.579,0.314,0.134
1610612737,40900122,2010-04-20,2009-10,W,39.5,78.0,0.507,4.5,11.0,0.409,15.5,19.5,0.794,10.5,29.5,40.0,22.0,8.5,9.5,11.5,99.0,10.0,0.25,0.536,0.285,0.118
1610612737,40900123,2010-04-24,2009-10,L,37.667,81.0,0.468,4.0,12.333,0.339,16.333,21.333,0.769,13.667,26.667,40.333,20.0,9.333,8.0,11.667,95.667,0.667,0.262,0.494,0.316,0.115
1610612737,40900124,2010-04-26,2009-10,L,37.75,80.75,0.47,5.5,14.0,0.386,16.75,21.25,0.791,13.25,25.25,38.5,18.5,8.25,6.5,11.75,97.75,-1.25,0.262,0.505,0.318,0.116
1610612737,40900125,2010-04-28,2009-10,L,37.4,81.2,0.463,4.8,13.4,0.345,16.0,20.4,0.786,13.0,25.6,38.6,18.0,7.8,6.8,12.2,95.6,-1.8,0.251,0.493,0.313,0.119
1610612737,40900126,2010-04-30,2009-10,W,36.333,81.167,0.45,4.833,13.833,0.34,16.0,20.667,0.776,13.333,27.333,40.667,17.5,7.333,6.667,12.167,93.5,0.833,0.254,0.48,0.312,0.119
1610612737,40900127,2010-05-02,2009-10,W,36.286,80.429,0.453,5.0,14.143,0.345,16.143,20.714,0.781,13.857,28.857,42.714,18.0,6.429,6.857,12.143,93.714,3.714,0.257,0.485,0.329,0.12
1610612737,40900211,2010-05-04,2009-10,L,35.25,80.5,0.44,4.625,14.0,0.321,15.75,20.375,0.774,13.375,28.375,41.75,17.25,6.75,6.5,12.625,90.875,-2.125,0.253,0.469,0.314,0.124
1610612737,40900212,2010-05-06,2009-10,L,34.778,79.889,0.437,4.778,13.667,0.346,17.333,21.556,0.795,13.667,28.0,41.667,17.111,6.444,6.0,12.556,91.667,-3.444,0.271,0.467,0.32,0.123
1610612737,40900213,2010-05-08,2009-10,L,34.2,80.2,0.428,4.7,13.8,0.338,16.9,21.3,0.784,13.5,27.4,40.9,16.3,6.4,5.4,12.1,90.0,-6.1,0.267,0.458,0.311,0.119
1610612737,40900214,2010-05-10,2009-10,L,33.818,79.636,0.426,4.545,13.636,0.33,17.273,22.0,0.779,13.0,26.909,39.909,16.364,6.364,5.091,11.727,89.455,-6.818,0.278,0.455,0.3,0.116
1610612737,41000131,2011-04-16,2010-11,W,38.0,74.0,0.514,6.0,14.0,0.429,21.0,29.0,0.724,5.0,24.0,29.0,19.0,8.0,1.0,10.0,103.0,10.0,0.392,0.554,0.156,0.103
1610612737,41000132,2011-04-19,2010-11,L,35.0,77.5,0.454,6.5,17.0,0.389,16.0,23.0,0.686,9.0,25.0,34.0,17.0,7.5,4.0,12.5,92.5,2.0,0.301,0.496,0.222,0.124
1610612737,41000133,2011-04-22,2010-11,W,34.667,78.667,0.443,6.333,16.0,0.403,15.333,21.667,0.703,9.333,26.0,35.333,18.0,6.333,4.0,11.0,91.0,2.667,0.279,0.483,0.23,0.11
1610612737,41000134,2011-04-24,2010-11,W,34.75,77.75,0.449,6.25,15.75,0.402,14.5,21.25,0.677,8.75,28.75,37.5,18.75,6.5,4.0,12.25,90.25,2.75,0.276,0.489,0.217,0.122
1610612737,41000135,2011-04-26,2010-11,L,32.8,76.0,0.432,5.8,15.8,0.372,16.0,23.4,0.679,8.4,30.2,38.6,18.0,5.8,3.8,12.4,87.4,-2.8,0.314,0.469,0.205,0.125
1610612737,41000136,2011-04-28,2010-11,W,32.5,76.5,0.425,6.167,16.833,0.37,15.667,22.0,0.721,9.333,29.167,38.5,18.0,6.167,3.833,13.0,86.833,-1.833,0.293,0.465,0.232,0.13
1610612737,41000201,2011-05-02,2010-11,W,33.571,76.714,0.438,6.286,16.286,0.394,15.714,21.714,0.733,9.286,29.143,38.429,18.286,6.429,4.429,12.571,89.143,-0.429,0.288,0.478,0.235,0.126
1610612737,41000202,2011-05-04,2010-11,L,32.625,76.75,0.425,5.875,15.875,0.374,16.0,22.0,0.735,9.375,29.125,38.5,17.75,6.875,5.125,12.5,87.125,-2.0,0.291,0.463,0.229,0.126
1610612737,41000203,2011-05-06,2010-11,L,32.667,76.0,0.43,5.333,14.778,0.351,15.889,22.333,0.72,9.333,28.667,38.0,17.778,6.556,5.0,12.444,86.556,-3.667,0.298,0.465,0.23,0.126
1610612737,41000204,2011-05-08,2010-11,W,33.4,76.5,0.437,5.2,14.4,0.352,15.9,22.1,0.728,9.1,28.7,37.8,18.3,6.5,5.2,12.5,87.9,-2.1,0.293,0.47,0.229,0.126
1610612737,41000205,2011-05-10,2010-11,L,33.455,76.0,0.44,4.818,14.182,0.328,15.727,21.636,0.737,9.0,28.364,37.364,18.455,6.091,5.182,12.364,87.455,-3.0,0.288,0.472,0.229,0.126
1610612737,41000206,2011-05-12,2010-11,L,32.917,75.833,0.434,4.5,13.917,0.308,15.917,21.917,0.735,9.0,28.167,37.167,18.083,6.25,5.0,12.417,86.25,-4.417,0.292,0.463,0.229,0.126
1610612737,41100131,2012-04-29,2011-12,W,31.0,76.0,0.408,7.0,20.0,0.35,14.0,21.0,0.667,11.0,39.0,50.0,16.0,3.0,1.0,13.0,83.0,9.0,0.276,0.454,0.244,0.132
1610612737,41100132,2012-05-01,2011-12,L,30.0,79.5,0.378,6.5,21.0,0.312,15.0,20.5,0.734,10.5,34.5,45.0,15.0,5.0,3.0,12.5,81.5,1.0,0.258,0.42,0.218,0.124
1610612737,41100133,2012-05-04,2011-12,L,31.333,83.0,0.378,5.667,20.667,0.274,14.0,18.667,0.756,10.667,35.333,46.0,15.0,6.0,3.333,14.0,82.333,-1.333,0.228,0.413,0.212,0.133
1610612737,41100134,2012-05-06,2011-12,L,31.25,81.25,0.386,5.25,20.5,0.256,13.75,18.25,0.758,10.0,34.5,44.5,15.75,5.25,2.5,15.0,81.5,-6.5,0.227,0.418,0.209,0.144
1610612737,41100135,2012-05-08,2011-12,W,31.8,79.6,0.402,5.6,19.6,0.292,13.4,17.4,0.778,10.6,33.2,43.8,16.6,5.4,3.2,15.8,82.6,-5.0,0.22,0.438,0.237,0.154
1610612737,41100136,2012-05-10,2011-12,L,31.833,79.333,0.403,5.833,18.833,0.321,12.667,16.167,0.798,10.0,32.5,42.5,17.5,5.5,3.333,15.333,82.167,-4.667,0.205,0.441,0.23,0.151
1610612737,41200121,2013-04-21,2012-13,L,38.0,76.0,0.5,7.0,17.0,0.412,7.0,14.0,0.5,6.0,26.0,32.0,23.0,5.0,3.0,16.0,90.0,-17.0,0.184,0.546,0.154,0.163
1610612737,41200122,2013-04-24,2012-13,L,38.5,77.5,0.497,8.0,20.0,0.401,9.0,17.0,0.525,8.5,28.0,36.5,24.0,6.0,3.5,15.0,94.0,-16.0,0.218,0.548,0.205,0.151
1610612737,41200123,2013-04-27,2012-13,W,37.333,79.0,0.474,6.667,18.333,0.357,11.333,20.667,0.54,10.0,30.333,40.333,21.667,7.667,4.333,14.667,92.667,-3.667,0.259,0.516,0.227,0.143
1610612737,41200124,2013-04-29,2012-13,W,36.25,77.75,0.467,7.75,19.75,0.382,14.75,25.0,0.57,10.25,31.5,41.75,22.25,8.25,4.25,14.25,95.0,0.0,0.323,0.517,0.237,0.139
1610612737,41200125,2013-05-01,2012-13,L,34.0,77.2,0.44,6.8,18.6,0.348,17.8,27.4,0.618,9.4,29.6,39.0,20.6,7.8,3.8,12.6,92.6,-4.6,0.357,0.484,0.214,0.123
1610612737,41200126,2013-05-03,2012-13,L,32.667,77.333,0.422,6.167,18.667,0.317,17.833,26.167,0.665,8.333,30.0,38.333,19.167,7.333,3.833,12.167,89.333,-5.167,0.34,0.462,0.189,0.12
1610612737,41300101,2014-04-19,2013-14,W,33.0,76.0,0.434,11.0,30.0,0.367,24.0,29.0,0.828,9.0,33.0,42.0,13.0,6.0,7.0,12.0,101.0,8.0,0.382,0.507,0.22,0.119
1610612737,41300102,2014-04-22,2013-14,L,32.0,77.5,0.413,10.5,29.5,0.356,18.5,23.5,0.775,9.5,27.0,36.5,13.0,6.5,4.5,12.5,93.0,-4.0,0.305,0.482,0.235,0.124
1610612737,41300103,2014-04-24,2013-14,W,30.667,76.0,0.403,11.0,31.0,0.355,22.333,28.0,0.787,7.667,30.333,38.0,15.667,5.667,4.333,13.0,94.667,1.667,0.372,0.476,0.186,0.128
1610612737,41300104,2014-04-26,2013-14,L,30.5,78.0,0.392,11.0,31.0,0.355,21.0,25.25,0.84,8.0,30.75,38.75,17.25,6.25,4.25,13.25,93.0,0.5,0.33,0.463,0.191,0.13
1610612737,41300105,2014-04-28,2013-14,W,31.0,75.6,0.413,11.8,30.2,0.395,22.0,26.8,0.83,7.6,31.0,38.6,17.6,6.0,4.6,14.2,95.8,2.4,0.364,0.493,0.188,0.14
1610612737,41300106,2014-05-01,2013-14,L,30.667,76.5,0.404,11.333,31.0,0.372,21.833,26.333,0.837,8.167,31.333,39.5,17.0,6.167,4.667,14.167,94.5,0.833,0.352,0.48,0.194,0.139
1610612737,41300107,2014-05-03,2013-14,L,30.286,78.714,0.39,11.286,32.857,0.355,20.571,24.857,0.834,9.143,30.143,39.286,16.857,6.571,4.571,13.571,92.429,-1.0,0.327,0.463,0.202,0.132
1610612737,41400101,2015-04-19,2014-15,W,34.0,79.0,0.43,10.0,30.0,0.333,21.0,22.0,0.955,6.0,33.0,39.0,19.0,11.0,3.0,14.0,99.0,7.0,0.278,0.494,0.146,0.136
1610612737,41400102,2015-04-22,2014-15,W,34.5,84.5,0.41,11.0,30.5,0.36,17.5,20.5,0.846,7.0,33.0,40.0,23.0,11.0,5.0,11.5,97.5,6.0,0.244,0.475,0.154,0.11
1610612737,41400103,2015-04-25,2014-15,L,33.667,86.333,0.392,9.333,30.333,0.307,16.0,19.333,0.819,9.333,34.333,43.667,22.667,11.0,5.0,13.0,92.667,1.333,0.226,0.446,0.189,0.12
1610612737,41400104,2015-04-27,2014-15,L,36.75,88.5,0.415,10.25,31.0,0.328,14.5,18.25,0.781,11.5,35.0,46.5,23.75,10.0,5.25,14.25,98.25,-0.25,0.209,0.473,0.238,0.128
1610612737,41400105,2015-04-29,2014-15,W,37.4,87.4,0.428,10.8,31.4,0.342,14.4,18.6,0.765,10.8,35.0,45.8,24.0,9.8,5.0,13.6,100.0,1.8,0.215,0.49,0.232,0.124
1610612737,41400106,2015-05-01,2014-15,W,38.333,87.0,0.441,11.167,31.5,0.352,14.0,18.0,0.771,10.0,35.667,45.667,25.667,10.0,4.667,13.333,101.833,5.5,0.209,0.506,0.218,0.122
1610612737,41400201,2015-05-03,2014-15,L,38.143,88.571,0.432,11.429,32.429,0.351,13.571,17.429,0.773,10.857,35.714,46.571,25.857,9.0,4.857,13.0,101.286,3.857,0.199,0.497,0.228,0.119
1610612737,41400202,2015-05-05,2014-15,W,38.0,88.125,0.432,11.25,32.0,0.35,14.625,18.375,0.786,10.875,35.375,46.25,26.375,9.125,5.0,12.625,101.875,5.375,0.211,0.496,0.231,0.116
1610612737,41400203,2015-05-09,2014-15,L,37.778,87.333,0.434,10.778,31.0,0.345,15.444,19.556,0.783,10.556,34.778,45.333,26.0,9.222,4.778,12.444,101.778,4.556,0.228,0.496,0.227,0.114
1610612737,41400204,2015-05-11,2014-15,W,38.1,87.3,0.438,10.6,29.8,0.358,15.4,19.5,0.784,10.5,34.0,44.5,26.4,9.1,4.8,12.5,102.2,4.6,0.227,0.498,0.228,0.115
1610612737,41400205,2015-05-13,2014-15,W,37.727,86.909,0.435,10.091,29.091,0.346,14.818,18.727,0.787,10.727,34.273,45.0,25.909,9.273,5.545,13.636,100.364,4.273,0.218,0.493,0.233,0.125
1610612737,41400206,2015-05-15,2014-15,W,37.583,86.667,0.435,9.917,28.917,0.342,14.75,18.75,0.783,10.833,34.333,45.167,25.417,9.167,5.583,13.75,99.833,4.167,0.219,0.492,0.234,0.126
1610612737,41400301,2015-05-20,2014-15,L,37.308,85.923,0.435,9.462,28.462,0.329,14.923,19.077,0.779,10.538,34.0,44.538,24.923,8.923,5.385,13.615,99.0,3.231,0.225,0.49,0.228,0.126
1610612737,41400302,2015-05-22,2014-15,L,37.0,85.429,0.434,9.214,28.286,0.322,14.571,18.643,0.779,10.286,33.857,44.143,24.214,8.786,5.214,13.429,97.786,2.143,0.221,0.487,0.224,0.125
1610612737,41400303,2015-05-24,2014-15,L,36.933,85.6,0.432,9.333,28.4,0.325,15.467,19.533,0.785,10.0,34.0,44.0,23.933,8.8,5.067,13.0,98.667,1.8,0.23,0.486,0.218,0.121
1610612737,41400304,2015-05-26,2014-15,L,36.875,85.562,0.432,9.062,28.625,0.314,15.188,19.438,0.774,9.812,33.875,43.688,23.812,8.5,4.938,12.688,98.0,-0.188,0.229,0.484,0.213,0.118
1610612737,41500131,2016-04-16,2015-16,W,35.0,86.0,0.407,5.0,26.0,0.192,27.0,35.0,0.771,13.0,40.0,53.0,23.0,4.0,9.0,12.0,102.0,1.0,0.407,0.436,0.271,0.106
1610612737,41500132,2016-04-19,2015-16,W,33.5,84.0,0.398,8.0,27.5,0.286,20.5,25.5,0.823,8.0,43.0,51.0,21.5,5.5,12.0,14.0,95.5,9.0,0.301,0.446,0.177,0.129
1610612737,41500133,2016-04-22,2015-16,L,35.0,84.667,0.413,8.333,30.333,0.274,19.667,24.0,0.834,7.667,40.0,47.667,20.667,7.0,10.333,14.0,98.0,3.333,0.282,0.462,0.171,0.129
1610612737,41500134,2016-04-24,2015-16,L,35.5,88.25,0.403,9.25,33.25,0.277,17.0,21.25,0.799,8.75,39.25,48.0,20.0,7.25,9.25,14.25,97.25,0.25,0.244,0.455,0.186,0.128
1610612737,41500135,2016-04-26,2015-16,W,36.8,89.8,0.41,10.2,33.6,0.301,16.0,20.2,0.789,9.6,39.0,48.6,22.0,8.4,8.0,13.8,99.8,5.6,0.229,0.466,0.204,0.123
1610612737,41500136,2016-04-28,2015-16,W,37.0,87.167,0.428,9.833,32.0,0.307,16.667,21.333,0.781,8.5,39.0,47.5,22.667,8.0,8.667,14.833,100.5,6.667,0.252,0.483,0.184,0.134
1610612737,41500201,2016-05-02,2015-16,L,36.429,87.143,0.421,10.0,32.286,0.309,16.571,21.286,0.778,9.429,38.143,47.571,22.429,7.714,8.429,14.429,99.429,4.143,0.25,0.477,0.201,0.131
1610612737,41500202,2016-05-04,2015-16,L,35.625,85.125,0.421,10.125,31.625,0.321,17.875,22.375,0.794,9.25,37.375,46.625,21.875,7.125,7.75,14.625,99.25,0.5,0.272,0.48,0.202,0.134
1610612737,41500203,2016-05-06,2015-16,L,36.222,85.0,0.428,10.778,31.889,0.338,17.0,21.222,0.798,8.889,35.667,44.556,22.667,7.222,7.667,14.556,100.222,-1.0,0.257,0.492,0.195,0.135
1610612737,41500204,2016-05-08,2015-16,L,36.6,84.8,0.434,10.6,31.8,0.333,16.3,20.5,0.79,8.9,35.4,44.3,22.6,7.5,7.6,14.4,100.1,-1.0,0.248,0.496,0.2,0.134
1610612737,41600131,2017-04-16,2016-17,L,34.0,78.0,0.436,7.0,25.0,0.28,32.0,39.0,0.821,13.0,35.0,48.0,18.0,5.0,3.0,21.0,107.0,-7.0,0.5,0.481,0.325,0.181
1610612737,41600132,2017-04-19,2016-17,L,33.0,78.5,0.42,5.5,22.5,0.24,32.5,38.5,0.844,11.5,33.0,44.5,17.5,5.5,4.5,19.5,104.0,-7.5,0.49,0.456,0.282,0.169
1610612737,41600133,2017-04-22,2016-17,W,36.667,82.0,0.445,6.667,23.333,0.28,28.0,36.333,0.761,11.333,35.0,46.333,20.333,5.667,4.667,17.0,108.0,1.0,0.447,0.485,0.266,0.148
1610612737,41600134,2017-04-24,2016-17,W,37.5,84.0,0.445,8.0,25.25,0.307,25.75,33.5,0.761,11.5,35.5,47.0,21.25,6.0,3.75,15.75,108.75,3.25,0.405,0.492,0.26,0.137
1610612737,41600135,2017-04-26,2016-17,L,37.6,85.8,0.438,8.2,26.4,0.303,23.4,31.0,0.742,11.4,34.8,46.2,21.6,5.4,3.4,14.8,106.8,1.8,0.369,0.485,0.258,0.129
1610612737,41600136,2017-04-28,2016-17,L,37.5,84.5,0.444,8.333,27.333,0.3,22.167,29.0,0.759,11.333,33.0,44.333,22.333,6.0,3.333,16.0,105.5,-1.167,0.348,0.493,0.266,0.142
1610612737,42000131,2021-05-23,2020-21,W,42.0,90.0,0.467,12.0,34.0,0.353,11.0,12.0,0.917,7.0,35.0,42.0,17.0,6.0,7.0,6.0,107.0,2.0,0.133,0.533,0.163,0.059
1610612737,42000132,2021-05-26,2020-21,L,36.5,87.0,0.418,12.0,39.0,0.313,14.5,17.0,0.867,6.5,35.0,41.5,17.0,5.5,9.5,10.0,99.5,-3.5,0.198,0.487,0.146,0.094
1610612737,42000133,2021-05-28,2020-21,W,38.333,85.0,0.452,13.333,35.0,0.406,11.333,14.0,0.787,5.667,36.0,41.667,20.667,4.333,8.0,10.667,101.333,1.333,0.165,0.53,0.134,0.104
1610612737,42000134,2021-05-30,2020-21,W,37.75,84.25,0.448,13.75,36.0,0.401,15.0,17.5,0.822,6.5,36.75,43.25,21.5,4.25,6.5,10.75,104.25,5.25,0.209,0.53,0.154,0.104
1610612737,42000135,2021-06-02,2020-21,W,37.6,84.8,0.444,12.8,35.6,0.374,16.0,19.2,0.812,8.0,36.2,44.2,20.6,4.8,6.8,10.8,104.0,7.0,0.227,0.519,0.185,0.104
1610612737,42000201,2021-06-06,2020-21,W,38.667,85.0,0.455,14.0,37.5,0.382,16.667,19.5,0.835,7.167,35.5,42.667,21.0,5.667,6.167,11.833,108.0,6.5,0.23,0.538,0.168,0.112
1610612737,42000202,2021-06-08,2020-21,L,38.571,84.714,0.456,13.571,36.429,0.38,16.429,19.286,0.835,7.857,35.143,43.0,20.857,5.143,6.0,12.714,107.143,3.286,0.228,0.536,0.184,0.119
1610612737,42000203,2021-06-11,2020-21,L,38.625,84.375,0.458,12.625,34.75,0.365,17.75,20.875,0.836,8.25,33.875,42.125,20.125,5.25,5.375,12.5,107.625,0.875,0.248,0.533,0.198,0.117
